date,state,city,confirmed,deaths,estimated_population_2019,confirmed_per_100k_inhabitants,death_rate
2020-12-29,MG,Cataguases,1698,52,75123.0,2247.8157300000007,0.0306
2020-12-29,MG,Catas Altas,108,2,5376.0,1992.25235,0.0185
2020-12-29,MG,Catas Altas da Noruega,22,0,3641.0,602.24473,0.0
2020-12-29,MG,Catuji,332,0,6311.0,5306.0572200000015,0.0
2020-12-29,MG,Catuti,51,1,4986.0,1027.19033,0.0196
2020-12-29,MG,Caxambu,301,6,21656.0,1392.87367,0.0199
2020-12-29,MG,Cedro do Abaeté,5,0,1164.0,432.15212,0.0
2020-12-29,MG,Central de Minas,146,6,7032.0,2072.09764,0.0411
2020-12-29,MG,Centralina,280,7,10350.0,2706.35995,0.025
2020-12-29,MG,Chalé,288,7,5704.0,5053.518160000001,0.0243
2020-12-29,MG,Chapada Gaúcha,99,1,13680.0,709.52483,0.0101
2020-12-29,MG,Chapada do Norte,5,0,15356.0,32.5839,0.0
2020-12-29,MG,Chiador,97,1,2687.0,3631.59865,0.0103
2020-12-29,MG,Chácara,63,0,3154.0,1977.40113,0.0
2020-12-29,MG,Cipotânea,36,1,6787.0,529.48963,0.0278
2020-12-29,MG,Claraval,66,1,4843.0,1359.98352,0.0152
2020-12-29,MG,Claro dos Poções,113,2,7551.0,1503.85946,0.0177
2020-12-29,MG,Cláudio,610,10,28617.0,2113.72535,0.0164
2020-12-29,MG,Coimbra,105,0,7556.0,1382.67053,0.0
2020-12-29,MG,Coluna,118,1,8873.0,1334.69065,0.0085
2020-12-29,MG,Comendador Gomes,168,1,3111.0,5384.615379999998,0.006
2020-12-29,MG,Comercinho,42,1,6929.0,620.01771,0.0238
2020-12-29,MG,Conceição da Aparecida,103,3,10292.0,997.86863,0.0291
2020-12-29,MG,Conceição da Barra de Minas,62,0,3954.0,1571.21135,0.0
2020-12-29,MG,Conceição das Alagoas,1099,28,27893.0,3877.09024,0.0255
2020-12-29,MG,Conceição das Pedras,31,1,2812.0,1102.02631,0.0323
2020-12-29,MG,Conceição de Ipanema,74,1,4574.0,1616.42639,0.0135
2020-12-29,MG,Conceição do Mato Dentro,875,2,17842.0,4999.143,0.0023
2020-12-29,MG,Conceição do Pará,80,3,5507.0,1445.87023,0.0375
2020-12-29,MG,Conceição do Rio Verde,113,1,13638.0,825.7819400000002,0.0088
2020-12-29,MG,Conceição dos Ouros,153,6,11638.0,1302.34934,0.0392
2020-12-29,MG,Confins,157,1,6730.0,2308.82353,0.0064
2020-12-29,MG,Congonhal,230,5,11950.0,1903.65833,0.0217
2020-12-29,MG,Congonhas,2292,20,54762.0,4143.99103,0.0087
2020-12-29,MG,Congonhas do Norte,59,0,5045.0,1169.24296,0.0
2020-12-29,MG,Conquista,226,5,6939.0,3242.93299,0.0221
2020-12-29,MG,Conselheiro Lafaiete,2492,26,128589.0,1922.75049,0.0104
2020-12-29,MG,Conselheiro Pena,528,7,22921.0,2300.75385,0.0133
2020-12-29,MG,Consolação,12,1,1783.0,672.64574,0.0833
2020-12-29,MG,Contagem,13261,508,663855.0,1982.36338,0.0383
2020-12-29,MG,Coqueiral,153,1,9159.0,1676.16126,0.0065
2020-12-29,MG,Coração de Jesus,215,2,26602.0,807.9365700000002,0.0093
2020-12-29,MG,Cordisburgo,94,2,8890.0,1056.53591,0.0213
2020-12-29,MG,Cordislândia,62,0,3538.0,1750.42349,0.0
2020-12-29,MG,Corinto,509,15,23731.0,2150.58307,0.0295
2020-12-29,MG,Coroaci,239,4,9991.0,2403.7011,0.0167
2020-12-29,MG,Coromandel,333,6,27974.0,1190.7316,0.018000000000000002
2020-12-29,MG,Coronel Fabriciano,5795,116,109855.0,5254.32949,0.02
2020-12-29,MG,Coronel Murta,17,0,9222.0,184.48182,0.0
2020-12-29,MG,Coronel Pacheco,87,3,3086.0,2815.53398,0.0345
2020-12-29,MG,Coronel Xavier Chaves,86,0,3434.0,2499.27347,0.0
2020-12-29,MG,Couto de Magalhães de Minas,19,0,4410.0,429.57269,0.0
2020-12-29,MG,Cristais,192,3,12798.0,1484.80396,0.0156
2020-12-29,MG,Cristiano Otoni,60,1,5150.0,1163.69279,0.0167
2020-12-29,MG,Cristina,54,2,10242.0,528.06571,0.037000000000000005
2020-12-29,MG,Cristália,52,0,5971.0,869.27449,0.0
2020-12-29,MG,Crisólita,64,1,6704.0,946.74556,0.0156
2020-12-29,MG,Crucilândia,127,2,5034.0,2512.8611,0.0157
2020-12-29,MG,Cruzeiro da Fortaleza,14,0,3626.0,384.72108,0.0
2020-12-29,MG,Cruzília,205,4,15417.0,1324.8029,0.0195
2020-12-29,MG,Cuparaque,157,2,4982.0,3136.86314,0.0127
2020-12-29,MG,Curral de Dentro,148,2,7729.0,1897.67919,0.0135
2020-12-29,MG,Curvelo,1595,39,80129.0,1978.51543,0.0245
2020-12-29,MG,Cássia,253,6,17740.0,1426.15558,0.0237
2020-12-29,MG,Córrego Danta,15,0,3215.0,470.07208,0.0
2020-12-29,MG,Córrego Fundo,138,1,6337.0,2162.33156,0.0072
2020-12-29,MG,Córrego Novo,43,4,2771.0,1576.2463300000004,0.09300000000000001
2020-12-29,MG,Córrego do Bom Jesus,106,3,3704.0,2869.51814,0.0283
2020-12-29,MG,Cônego Marinho,9,1,7642.0,117.09602,0.1111
2020-12-29,MG,Datas,63,2,5410.0,1162.14721,0.0317
2020-12-29,MG,Delfim Moreira,78,4,8025.0,973.05389,0.0513
2020-12-29,MG,Delfinópolis,50,1,7114.0,701.1639299999998,0.02
2020-12-29,MG,Delta,504,5,10533.0,4680.53492,0.0099
2020-12-29,MG,Descoberto,262,2,5013.0,5209.78326,0.0076
2020-12-29,MG,Desterro de Entre Rios,70,1,7243.0,964.85183,0.0143
2020-12-29,MG,Desterro do Melo,22,0,2901.0,762.8294,0.0
2020-12-29,MG,Diamantina,319,6,47723.0,667.0151599999998,0.0188
2020-12-29,MG,Diogo de Vasconcelos,25,1,3802.0,659.6306099999998,0.04
2020-12-29,MG,Dionísio,228,2,7729.0,2996.45157,0.0088
2020-12-29,MG,Divino,207,8,19931.0,1036.24349,0.0386
2020-12-29,MG,Divino das Laranjeiras,156,2,4979.0,3136.30881,0.0128
2020-12-29,MG,Divinolândia de Minas,21,1,7571.0,275.80772,0.0476
2020-12-29,MG,Divinésia,113,2,3417.0,3300.23364,0.0177
2020-12-29,MG,Divinópolis,3730,91,238230.0,1551.5290699999996,0.0244
2020-12-29,MG,Divisa Alegre,109,4,6786.0,1587.07047,0.0367
2020-12-29,MG,Divisa Nova,91,2,6011.0,1510.37344,0.022000000000000002
2020-12-29,MG,Divisópolis,156,3,11019.0,1391.4905,0.0192
2020-12-29,MG,Dom Bosco,81,3,3677.0,2216.14227,0.037000000000000005
2020-12-29,MG,Dom Cavati,115,8,5072.0,2278.12995,0.0696
2020-12-29,MG,Dom Joaquim,144,0,4195.0,3235.22804,0.0
2020-12-29,MG,Dom Silvério,71,3,5237.0,1357.03364,0.0423
2020-12-29,MG,Dom Viçoso,37,0,3001.0,1234.5679,0.0
2020-12-29,MG,Dona Euzébia,242,2,6572.0,3656.14141,0.0083
2020-12-29,MG,Dores de Campos,244,2,10153.0,2386.77492,0.0082
2020-12-29,MG,Dores de Guanhães,61,2,5169.0,1183.54676,0.0328
2020-12-29,MG,Dores do Indaiá,265,3,13483.0,1973.63521,0.0113
2020-12-29,MG,Dores do Turvo,18,2,4259.0,425.53191,0.1111
2020-12-29,MG,Doresópolis,71,1,1527.0,4631.441620000001,0.0141
2020-12-29,MG,Douradoquara,26,1,1908.0,1359.83264,0.0385
2020-12-29,MG,Durandé,302,3,7841.0,3837.35705,0.0099
2020-12-29,MG,Elói Mendes,265,5,28076.0,935.73446,0.0189
2020-12-29,MG,Engenheiro Caldas,252,15,11134.0,2249.59829,0.0595
2020-12-29,MG,Engenheiro Navarro,35,1,7242.0,483.35865,0.0286
2020-12-29,MG,Entre Folhas,187,4,5370.0,3477.775710000001,0.0214
2020-12-29,MG,Entre Rios de Minas,103,2,15298.0,669.7009099999998,0.0194
2020-12-29,MG,Ervália,279,5,18895.0,1471.67423,0.0179
2020-12-29,MG,Esmeraldas,639,27,70552.0,893.06928,0.0423
2020-12-29,MG,Espera Feliz,979,17,24951.0,3896.98272,0.0174
2020-12-29,MG,Espinosa,319,13,31617.0,1009.17431,0.0408
2020-12-29,MG,Espírito Santo do Dourado,83,4,4692.0,1762.20807,0.0482
2020-12-29,MG,Estiva,227,3,11354.0,1993.67644,0.0132
2020-12-29,MG,Estrela Dalva,41,3,2343.0,1763.4408600000004,0.0732
2020-12-29,MG,Estrela do Indaiá,7,0,3500.0,200.51561,0.0
2020-12-29,MG,Estrela do Sul,105,0,7978.0,1309.5535,0.0
2020-12-29,MG,Eugenópolis,242,5,11275.0,2135.92233,0.0207
2020-12-29,MG,Ewbank da Câmara,75,1,3913.0,1911.80219,0.0133
2020-12-29,MG,Extrema,3419,34,36225.0,9252.79424,0.0099
2020-12-29,MG,Fama,33,0,2377.0,1388.88889,0.0
2020-12-29,MG,Faria Lemos,84,2,3241.0,2607.88575,0.0238
2020-12-29,MG,Felisburgo,109,3,7457.0,1452.55864,0.0275
2020-12-29,MG,Felixlândia,151,3,15336.0,978.42286,0.0199
2020-12-29,MG,Felício dos Santos,14,1,4753.0,297.61905,0.0714
2020-12-29,MG,Fernandes Tourinho,44,7,3431.0,1269.4749,0.1591
2020-12-29,MG,Ferros,126,1,9820.0,1299.50495,0.0079
2020-12-29,MG,Fervedouro,164,5,11006.0,1483.62584,0.0305
2020-12-29,MG,Florestal,111,3,7461.0,1473.51653,0.027000000000000003
2020-12-29,MG,Formiga,1840,18,67683.0,2712.98399,0.0098
2020-12-29,MG,Formoso,156,3,9562.0,1610.23947,0.0192
2020-12-29,MG,Fortaleza de Minas,33,0,4412.0,743.74577,0.0
2020-12-29,MG,Fortuna de Minas,19,0,2947.0,640.3774900000002,0.0
2020-12-29,MG,Francisco Badaró,39,0,10332.0,377.87036,0.0
2020-12-29,MG,Francisco Dumont,25,3,5215.0,476.91721,0.12
2020-12-29,MG,Francisco Sá,319,6,26277.0,1209.75388,0.0188
2020-12-29,MG,Franciscópolis,35,0,5391.0,655.67628,0.0
2020-12-29,MG,Frei Gaspar,179,1,5880.0,3049.92333,0.0056
2020-12-29,MG,Frei Inocêncio,363,10,9611.0,3756.20861,0.0275
2020-12-29,MG,Frei Lagonegro,89,1,3478.0,2552.33725,0.0112
2020-12-29,MG,Fronteira,452,12,18103.0,2444.30024,0.0265
2020-12-29,MG,Fronteira dos Vales,50,1,4581.0,1096.25082,0.02
2020-12-29,MG,Fruta de Leite,31,1,5369.0,585.0160400000002,0.0323
2020-12-29,MG,Frutal,2343,69,59496.0,3904.21916,0.0294
2020-12-29,MG,Funilândia,36,1,4349.0,819.6721299999998,0.0278
2020-12-29,MG,Galiléia,198,10,6817.0,2916.05302,0.0505
2020-12-29,MG,Gameleiras,156,2,5109.0,3061.22449,0.0128
2020-12-29,MG,Glaucilândia,21,1,3150.0,663.71681,0.0476
2020-12-29,MG,Goiabeira,78,2,3353.0,2309.05861,0.0256
2020-12-29,MG,Goianá,122,1,3966.0,3057.64411,0.0082
2020-12-29,MG,Gonzaga,71,5,6158.0,1150.54286,0.0704
2020-12-29,MG,Gonçalves,58,4,4350.0,1331.8025300000004,0.069
2020-12-29,MG,Gouveia,151,5,11825.0,1277.71196,0.0331
2020-12-29,MG,Governador Valadares,12350,399,279885.0,4394.29844,0.0323
2020-12-29,MG,Grupiara,14,0,1388.0,1009.37275,0.0
2020-12-29,MG,Grão Mogol,93,2,15836.0,585.2737599999998,0.0215
2020-12-29,MG,Guanhães,571,4,34319.0,1651.57782,0.006999999999999999
2020-12-29,MG,Guapé,90,2,14245.0,631.22458,0.0222
2020-12-29,MG,Guaraciaba,50,0,10324.0,484.73097,0.0
2020-12-29,MG,Guaraciama,14,1,4972.0,280.61736,0.0714
2020-12-29,MG,Guarani,30,0,8911.0,336.3983,0.0
2020-12-29,MG,Guaranésia,399,9,19021.0,2098.12273,0.0226
2020-12-29,MG,Guarará,41,1,3796.0,1086.09272,0.0244
2020-12-29,MG,Guarda-Mor,127,0,6580.0,1933.32318,0.0
2020-12-29,MG,Guaxupé,1302,20,51917.0,2500.09601,0.0154
2020-12-29,MG,Guidoval,139,0,7078.0,1971.35158,0.0
2020-12-29,MG,Guimarânia,200,3,8039.0,2467.61258,0.015
2020-12-29,MG,Guiricema,228,5,8392.0,2732.82992,0.0219
2020-12-29,MG,Gurinhatã,59,1,5639.0,1057.91644,0.0169
2020-12-29,MG,Heliodora,100,1,6558.0,1517.22045,0.01
2020-12-29,MG,Iapu,239,8,11004.0,2163.8750600000008,0.0335
2020-12-29,MG,Ibertioga,10,0,5021.0,199.6008,0.0
2020-12-29,MG,Ibiaí,47,0,8395.0,557.07005,0.0
2020-12-29,MG,Ibiracatu,36,0,5400.0,670.51592,0.0
2020-12-29,MG,Ibiraci,135,9,13828.0,965.25097,0.0667
2020-12-29,MG,Ibirité,3922,82,180204.0,2153.135,0.0209
2020-12-29,MG,Ibitiúra de Minas,124,0,3488.0,3550.97365,0.0
2020-12-29,MG,Ibituruna,8,0,2989.0,267.0227,0.0
2020-12-29,MG,Ibiá,446,6,25199.0,1758.81379,0.0135
2020-12-29,MG,Icaraí de Minas,119,1,11990.0,983.71497,0.0084
2020-12-29,MG,Igarapé,850,17,43045.0,1939.88635,0.02
2020-12-29,MG,Igaratinga,83,4,10860.0,754.2026400000002,0.0482
2020-12-29,MG,Iguatama,127,1,7947.0,1602.92818,0.0079
2020-12-29,MG,Ijaci,34,3,6550.0,514.37216,0.0882
2020-12-29,MG,Ilicínea,58,4,12375.0,466.08807,0.069
2020-12-29,MG,Imbé de Minas,114,2,6903.0,1642.6513,0.0175
2020-12-29,MG,Importados/Indefinidos,3035,98,,,0.0323
2020-12-29,MG,Inconfidentes,132,6,7328.0,1793.96575,0.0455
2020-12-29,MG,Indaiabira,55,0,7351.0,749.4209,0.0
2020-12-29,MG,Indianópolis,152,0,6891.0,2186.73572,0.0
2020-12-29,MG,Ingaí,20,3,2767.0,720.4611,0.15
2020-12-29,MG,Inhapim,902,27,24140.0,3746.00274,0.0299
2020-12-29,MG,Inhaúma,150,2,6271.0,2376.4258600000007,0.0133
2020-12-29,MG,Inimutaba,91,3,7515.0,1203.7037,0.033
2020-12-29,MG,Ipaba,632,20,18607.0,3367.2545200000004,0.0316
2020-12-29,MG,Ipanema,675,10,19861.0,3375.0,0.0148
2020-12-29,MG,Ipatinga,14483,286,263410.0,5456.86092,0.0197
2020-12-29,MG,Ipiaçu,58,1,4221.0,1372.78107,0.0172
2020-12-29,MG,Ipuiúna,195,4,10079.0,1927.25835,0.0205
2020-12-29,MG,Iraí de Minas,85,3,6987.0,1209.62004,0.0353
2020-12-29,MG,Itabira,5363,42,120060.0,4435.75068,0.0078
2020-12-29,MG,Itabirinha,206,6,11512.0,1779.5438800000004,0.0291
2020-12-29,MG,Itabirito,4343,22,51875.0,8280.89845,0.0051
2020-12-29,MG,Itacambira,9,1,5385.0,166.14362,0.1111
2020-12-29,MG,Itacarambi,258,4,18153.0,1420.39198,0.0155
2020-12-29,MG,Itaguara,372,6,13358.0,2768.8872300000007,0.0161
2020-12-29,MG,Itaipé,211,0,12760.0,1643.81427,0.0
2020-12-29,MG,Itajubá,1899,72,96869.0,1951.01403,0.0379
2020-12-29,MG,Itamarandiba,249,3,34735.0,712.73185,0.012
2020-12-29,MG,Itamarati de Minas,61,1,4355.0,1394.28571,0.0164
2020-12-29,MG,Itambacuri,189,5,23211.0,814.33926,0.0265
2020-12-29,MG,Itambé do Mato Dentro,6,2,2081.0,291.82879,0.3333
2020-12-29,MG,Itamogi,337,11,10192.0,3317.90883,0.0326
2020-12-29,MG,Itamonte,462,10,15579.0,2940.05346,0.0216
2020-12-29,MG,Itanhandu,441,17,15331.0,2859.3658800000007,0.0385
2020-12-29,MG,Itanhomi,336,8,12228.0,2744.20124,0.0238
2020-12-29,MG,Itaobim,528,10,21062.0,2510.81839,0.0189
2020-12-29,MG,Itapagipe,316,10,15243.0,2054.74998,0.0316
2020-12-29,MG,Itapecerica,335,9,21762.0,1539.45131,0.0269
2020-12-29,MG,Itapeva,729,17,9783.0,7377.7957700000015,0.0233
2020-12-29,MG,Itatiaiuçu,469,7,11146.0,4168.14788,0.0149
2020-12-29,MG,Itaverava,23,0,5419.0,428.38517,0.0
2020-12-29,MG,Itaú de Minas,477,5,16108.0,2944.626210000001,0.0105
2020-12-29,MG,Itaúna,3270,44,93214.0,3484.39481,0.0135
2020-12-29,MG,Itinga,47,3,14990.0,312.87445,0.0638
2020-12-29,MG,Itueta,658,2,6051.0,10852.71318,0.003
2020-12-29,MG,Ituiutaba,4330,94,104671.0,4113.81882,0.0217
2020-12-29,MG,Itumirim,17,0,6023.0,283.33333,0.0
2020-12-29,MG,Iturama,1341,29,39263.0,3378.68481,0.0216
2020-12-29,MG,Itutinga,20,1,3788.0,530.7855599999998,0.05
2020-12-29,MG,Jaboticatubas,473,11,20143.0,2316.58341,0.0233
2020-12-29,MG,Jacinto,477,4,12326.0,3870.81068,0.0084
2020-12-29,MG,Jacutinga,448,14,25979.0,1705.75693,0.0312
2020-12-29,MG,Jacuí,206,7,7686.0,2678.45534,0.034
2020-12-29,MG,Jaguaraçu,109,5,3133.0,3469.12794,0.0459
2020-12-29,MG,Jampruca,72,1,5404.0,1326.21109,0.0139
2020-12-29,MG,Janaúba,1668,26,71648.0,2316.08764,0.0156
2020-12-29,MG,Januária,498,14,67742.0,733.9503599999998,0.0281
2020-12-29,MG,Japaraíba,76,1,4350.0,1733.5766399999998,0.0132
2020-12-29,MG,Japonvar,94,1,7969.0,1177.64971,0.0106
2020-12-29,MG,Jaíba,625,10,38909.0,1586.7777,0.016
2020-12-29,MG,Jeceaba,37,2,4912.0,762.57214,0.0541
2020-12-29,MG,Jenipapo de Minas,8,0,7692.0,103.38589,0.0
2020-12-29,MG,Jequeri,72,3,12386.0,584.6528599999998,0.0417
2020-12-29,MG,Jequitaí,78,4,7531.0,1044.45635,0.0513
2020-12-29,MG,Jequitibá,115,1,5211.0,2208.56539,0.0087
2020-12-29,MG,Jequitinhonha,240,7,25391.0,942.13708,0.0292
2020-12-29,MG,Jesuânia,94,6,4787.0,1966.5272,0.0638
2020-12-29,MG,Joanésia,161,5,4573.0,3596.9615700000004,0.0311
2020-12-29,MG,Joaquim Felício,26,1,4695.0,550.0317299999998,0.0385
2020-12-29,MG,Joaíma,287,7,15432.0,1857.00421,0.0244
2020-12-29,MG,Jordânia,202,4,10812.0,1863.12488,0.0198
2020-12-29,MG,Josenópolis,273,1,4867.0,5583.964,0.0037
2020-12-29,MG,José Gonçalves de Minas,9,0,4501.0,200.57945,0.0
2020-12-29,MG,José Raydan,106,0,4995.0,2099.0099,0.0
2020-12-29,MG,João Monlevade,2809,32,79910.0,3493.08595,0.0114
2020-12-29,MG,João Pinheiro,1391,10,47452.0,2914.55391,0.0072
2020-12-29,MG,Juatuba,779,19,26946.0,2843.89603,0.0244
2020-12-29,MG,Juiz de Fora,13185,462,568873.0,2299.90319,0.035
2020-12-29,MG,Juramento,29,0,4331.0,667.43383,0.0
2020-12-29,MG,Juruaia,336,6,10563.0,3145.77287,0.0179
2020-12-29,MG,Juvenília,154,2,5724.0,2694.66317,0.013000000000000001
2020-12-29,MG,Ladainha,208,1,18111.0,1143.29687,0.0048
2020-12-29,MG,Lagamar,127,1,7613.0,1671.05263,0.0079
2020-12-29,MG,Lagoa Dourada,101,2,13009.0,773.17615,0.0198
2020-12-29,MG,Lagoa Formosa,613,16,18052.0,3384.68334,0.0261
2020-12-29,MG,Lagoa Grande,58,1,9532.0,603.66361,0.0172
2020-12-29,MG,Lagoa Santa,1403,17,64527.0,2136.86279,0.0121
2020-12-29,MG,Lagoa da Prata,1333,23,52165.0,2528.88391,0.0173
2020-12-29,MG,Lagoa dos Patos,21,0,4102.0,514.4537,0.0
2020-12-29,MG,Lajinha,927,21,19923.0,4654.08174,0.0227
2020-12-29,MG,Lambari,384,5,20814.0,1836.7054100000007,0.013000000000000001
2020-12-29,MG,Lamim,9,0,3391.0,266.35099,0.0
2020-12-29,MG,Laranjal,80,5,6810.0,1170.78882,0.0625
2020-12-29,MG,Lassance,53,1,6512.0,815.00846,0.0189
2020-12-29,MG,Lavras,815,32,103773.0,777.79793,0.0393
2020-12-29,MG,Leandro Ferreira,57,3,3229.0,1766.8939899999998,0.0526
2020-12-29,MG,Leme do Prado,9,0,4918.0,182.92683,0.0
2020-12-29,MG,Leopoldina,1332,38,52587.0,2530.39514,0.0285
2020-12-29,MG,Liberdade,12,0,5069.0,238.52117,0.0
2020-12-29,MG,Lima Duarte,285,18,16698.0,1704.1377699999996,0.0632
2020-12-29,MG,Limeira do Oeste,323,5,7536.0,4256.16023,0.0155
2020-12-29,MG,Lontra,82,5,9661.0,844.1424699999999,0.061
2020-12-29,MG,Luisburgo,131,5,6266.0,2093.32055,0.0382
2020-12-29,MG,Luislândia,14,1,6699.0,208.39536,0.0714
2020-12-29,MG,Luminárias,45,4,5446.0,827.5101099999998,0.0889
2020-12-29,MG,Luz,228,7,18215.0,1248.83606,0.0307
2020-12-29,MG,Machacalis,221,3,7111.0,3107.86106,0.0136
2020-12-29,MG,Machado,343,8,42133.0,808.71431,0.0233
2020-12-29,MG,Madre de Deus de Minas,69,1,5098.0,1350.55784,0.0145
2020-12-29,MG,Malacacheta,384,3,18650.0,2064.294160000001,0.0078
2020-12-29,MG,Mamonas,40,1,6543.0,610.31431,0.025
2020-12-29,MG,Manga,292,5,18407.0,1602.10688,0.0171
2020-12-29,MG,Manhuaçu,2597,54,90229.0,2848.55598,0.0208
2020-12-29,MG,Manhumirim,809,18,22707.0,3547.93439,0.0222
2020-12-29,MG,Mantena,1315,24,27644.0,4756.3931,0.0183
2020-12-29,MG,Mar de Espanha,202,9,12814.0,1565.7701,0.0446
2020-12-29,MG,Maravilhas,58,1,7976.0,720.8550799999998,0.0172
2020-12-29,MG,Maria da Fé,168,7,14095.0,1195.21912,0.0417
2020-12-29,MG,Mariana,3166,24,60724.0,5165.7747,0.0076
2020-12-29,MG,Marilac,117,4,4115.0,2855.74811,0.0342
2020-12-29,MG,Maripá de Minas,103,2,2973.0,3448.27586,0.0194
2020-12-29,MG,Marliéria,68,2,4039.0,1685.67179,0.0294
2020-12-29,MG,Marmelópolis,5,0,2755.0,183.28446,0.0
2020-12-29,MG,Martinho Campos,273,4,13388.0,2030.7967,0.0147
2020-12-29,MG,Martins Soares,78,5,8417.0,914.31251,0.0641
2020-12-29,MG,Mata Verde,226,5,8586.0,2614.53031,0.0221
2020-12-29,MG,Materlândia,7,1,4459.0,157.79981999999995,0.1429
2020-12-29,MG,Mateus Leme,665,21,31086.0,2120.26527,0.0316
2020-12-29,MG,Mathias Lobato,139,1,3203.0,4372.44416,0.0072
2020-12-29,MG,Matias Barbosa,453,8,14468.0,3113.83008,0.0177
2020-12-29,MG,Matias Cardoso,85,2,11157.0,754.88455,0.0235
2020-12-29,MG,Matipó,474,10,18908.0,2494.08051,0.0211
2020-12-29,MG,Mato Verde,220,4,12459.0,1772.47825,0.0182
2020-12-29,MG,Matozinhos,862,14,37820.0,2259.44274,0.0162
2020-12-29,MG,Matutina,94,4,3749.0,2512.69714,0.0426
2020-12-29,MG,Medeiros,36,1,3802.0,939.4572,0.0278
2020-12-29,MG,Medina,306,8,20820.0,1474.05944,0.0261
2020-12-29,MG,Mendes Pimentel,143,3,6446.0,2218.43003,0.021
2020-12-29,MG,Mercês,250,4,10739.0,2323.85202,0.016
2020-12-29,MG,Mesquita,94,1,5605.0,1694.91525,0.0106
2020-12-29,MG,Minas Novas,139,2,31484.0,441.31187,0.0144
2020-12-29,MG,Minduri,6,0,3894.0,154.12278,0.0
2020-12-29,MG,Mirabela,175,5,13589.0,1284.87518,0.0286
2020-12-29,MG,Miradouro,269,2,10754.0,2493.74247,0.0074
2020-12-29,MG,Miravânia,5,0,4888.0,101.7501,0.0
2020-12-29,MG,Miraí,430,4,15014.0,2845.60916,0.0093
2020-12-29,MG,Moeda,129,0,4919.0,2614.51155,0.0
2020-12-29,MG,Moema,194,2,7517.0,2568.1758,0.0103
2020-12-29,MG,Monjolos,13,0,2220.0,590.37239,0.0
2020-12-29,MG,Monsenhor Paulo,31,0,8688.0,355.21943,0.0
2020-12-29,MG,Montalvânia,371,7,14877.0,2515.76592,0.0189
2020-12-29,MG,Monte Alegre de Minas,629,13,21120.0,2961.9514,0.0207
2020-12-29,MG,Monte Azul,615,11,20854.0,2971.58871,0.0179
2020-12-29,MG,Monte Belo,50,6,13166.0,380.17032,0.12
2020-12-29,MG,Monte Carmelo,651,13,47809.0,1358.2024199999996,0.02
2020-12-29,MG,Monte Formoso,28,1,4906.0,568.7588900000002,0.0357
2020-12-29,MG,Monte Santo de Minas,202,7,21524.0,938.96714,0.0347
2020-12-29,MG,Monte Sião,545,10,23803.0,2268.09272,0.0183
2020-12-29,MG,Montes Claros,14277,222,409341.0,3452.82923,0.0155
2020-12-29,MG,Montezuma,70,0,8249.0,841.8520699999998,0.0
2020-12-29,MG,Morada Nova de Minas,42,0,8863.0,471.38047,0.0
2020-12-29,MG,Morro da Garça,23,2,2462.0,943.78334,0.087
2020-12-29,MG,Morro do Pilar,19,0,3182.0,602.6007,0.0
2020-12-29,MG,Munhoz,183,5,6029.0,3053.05305,0.0273
2020-12-29,MG,Muriaé,5078,79,108763.0,4642.02135,0.0156
2020-12-29,MG,Mutum,615,8,26979.0,2281.0726600000007,0.013000000000000001
2020-12-29,MG,Muzambinho,212,3,20569.0,1031.88124,0.0142
2020-12-29,MG,Mário Campos,201,10,15416.0,1286.89417,0.0498
2020-12-29,MG,Nacip Raydan,123,4,3220.0,3819.87578,0.0325
2020-12-29,MG,Nanuque,1779,46,40750.0,4374.76946,0.0259
2020-12-29,MG,Naque,234,8,6996.0,3318.6782,0.0342
2020-12-29,MG,Natalândia,19,1,3311.0,574.36518,0.0526
2020-12-29,MG,Natércia,82,1,4730.0,1734.34856,0.0122
2020-12-29,MG,Nazareno,22,1,8608.0,254.04157,0.0455
2020-12-29,MG,Nepomuceno,254,5,26769.0,946.84262,0.0197
2020-12-29,MG,Ninheira,52,0,10295.0,503.58319000000006,0.0
2020-12-29,MG,Nova Belém,78,4,3190.0,2493.60614,0.0513
2020-12-29,MG,Nova Era,398,8,17578.0,2267.67706,0.0201
2020-12-29,MG,Nova Lima,7164,55,94889.0,7450.31563,0.0077
2020-12-29,MG,Nova Módica,93,2,3600.0,2602.85474,0.0215
2020-12-29,MG,Nova Ponte,422,11,15545.0,2670.88608,0.0261
2020-12-29,MG,Nova Porteirinha,76,2,7500.0,1013.73883,0.0263
2020-12-29,MG,Nova Resende,260,2,16723.0,1544.67681,0.0077
2020-12-29,MG,Nova Serrana,1503,54,102693.0,1424.37453,0.0359
2020-12-29,MG,Nova União,53,0,5725.0,924.63364,0.0
2020-12-29,MG,Novo Cruzeiro,859,10,31331.0,2741.34355,0.0116
2020-12-29,MG,Novo Oriente de Minas,202,4,10755.0,1874.18816,0.0198
2020-12-29,MG,Novorizonte,37,2,5299.0,694.96619,0.0541
2020-12-29,MG,Olaria,9,0,1747.0,523.25581,0.0
2020-12-29,MG,Olhos-d'Água,15,0,6096.0,243.07244,0.0
2020-12-29,MG,Oliveira,672,9,41687.0,1606.11855,0.0134
2020-12-29,MG,Oliveira Fortes,5,0,2133.0,234.74178,0.0
2020-12-29,MG,Olímpio Noronha,59,0,2787.0,2100.3916,0.0
2020-12-29,MG,Onça de Pitangui,26,0,3148.0,824.8731,0.0
